Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
236	:	1757866228.805	     3.532	0	0	1	0	run_single_attr_job 236 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftBall friction 1 1.7549 2008
237	:	1757866229.418	     3.518	0	0	1	0	run_single_attr_job 237 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftBall friction 1 1.7549 3296
238	:	1757866230.077	     3.736	0	0	1	0	run_single_attr_job 238 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftCylinder friction 1 1.7549 1409
239	:	1757866231.153	     3.665	0	0	1	0	run_single_attr_job 239 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftCylinder friction 1 1.7549 2008
240	:	1757866231.235	     3.594	0	0	1	0	run_single_attr_job 240 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftCylinder friction 1 1.7549 3296
241	:	1757866231.777	     4.072	0	0	1	0	run_single_attr_job 241 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftBall friction 0 0.3309 1409
242	:	1757866232.350	     3.854	0	0	1	0	run_single_attr_job 242 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftBall friction 0 0.3309 2008
243	:	1757866232.947	     3.547	0	0	1	0	run_single_attr_job 243 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftBall friction 0 0.3309 3296
244	:	1757866233.837	     3.328	0	0	1	0	run_single_attr_job 244 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftCylinder friction 0 0.3309 1409
245	:	1757866234.829	     3.367	0	0	1	0	run_single_attr_job 245 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftCylinder friction 0 0.3309 2008
246	:	1757866234.839	     3.483	0	0	1	0	run_single_attr_job 246 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftCylinder friction 0 0.3309 3296
247	:	1757866235.859	     3.549	0	0	1	0	run_single_attr_job 247 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftBall friction 0 0.3309 1409
248	:	1757866236.215	     3.657	0	0	1	0	run_single_attr_job 248 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftBall friction 0 0.3309 2008
249	:	1757866236.505	     3.753	0	0	1	0	run_single_attr_job 249 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftBall friction 0 0.3309 3296
250	:	1757866237.174	     3.348	0	0	1	0	run_single_attr_job 250 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftCylinder friction 0 0.3309 1409
251	:	1757866238.206	     3.464	0	0	1	0	run_single_attr_job 251 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftCylinder friction 0 0.3309 2008
252	:	1757866238.351	     3.569	0	0	1	0	run_single_attr_job 252 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftCylinder friction 0 0.3309 3296
